Product name,ASIN,Condition,Total orders,NCX orders,Fulfilled by,SKU,NCX rate,Top NCX reason,NCX Review Rate,NCX Return Rate,Last updated,pcxHealth
"Vive Offloading Post-Op Shoe - Forefront Wedge Boot for Broken Toe Injury - Non Weight Bearing Medical Recovery for Foot Surgery, Hammer Toes, Bunion, Feet Walking Orthopedic (Medium)","B07YYKYWW2","New",47,13,"Amazon","B07YYKYWW2","27.66%","Performance or quality not adequate
75%","0%","27.66%","Jan 8, 2025","Very poor"
"Vive Offloading Post-Op Shoe - Forefront Wedge Boot for Broken Toe Injury - Non Weight Bearing Medical Recovery for Foot Surgery, Hammer Toes, Bunion, Feet Pain - Walking Orthopedic (X-Small)","B07YYKH6VF","New",35,3,"Amazon","B07YYKH6VF","8.57%","Performance or quality not adequate
66%","0%","8.57%","Feb 14, 2025","Good"
"Vive Wedge Post-Op Shoe - Offloading Boot for Heel or Ankle Pain - Medical Foot Recovery for Bone or Soft Tissue Surgery, Fracture, Plantar Fasciitis, Ulcerations, Feet, Wounds, Open Toe (X-Large)","B07YVNPPRC","New",82,8,"Amazon","B07YVNPPRC","9.76%","Performance or quality not adequate
87%","0%","8.54%","Feb 14, 2025","Good"
"Vive Wedge Post-Op Shoe - Offloading Boot for Heel or Ankle Pain - Medical Foot Recovery for Bone or Soft Tissue Surgery, Fracture, Plantar Fasciitis, Ulcerations, Feet (Medium)","B07YVNJ5GF","New",108,14,"Amazon","B07YVNJ5GF","12.96%","Performance or quality not adequate
71%","0%","12.04%","Feb 14, 2025","Fair"
"Vive Wedge Post-Op Shoe - Offloading Boot for Heel or Ankle Pain - Medical Foot Recovery for Bone or Soft Tissue Surgery, Fracture, Plantar Fasciitis, Ulcerations, Feet (Small)","B07YVNHNRV","New",59,8,"Amazon","B07YVNHNRV","13.56%","Performance or quality not adequate
75%","0%","13.56%","Feb 14, 2025","Good"
"Vive Wedge Post-Op Shoe - Offloading Boot for Heel or Ankle Pain - Medical Foot Recovery for Bone or Soft Tissue Surgery, Fracture, Plantar Fasciitis, Ulcerations, Feet (Large)","B07YVNH4XH","New",95,15,"Amazon","B07YVNH4XH","15.79%","Performance or quality not adequate
66%","0%","15.79%","Feb 14, 2025","Fair"
"Vive Stretch Strap - Leg Stretch Band to Improve Flexibility - Stretching Out Yoga Strap - Exercise and Physical Therapy Belt for Rehab, Pilates, Dance and Gymnastics with Workout Guide Book (Gray)","B07YM1PRH6","New",4,0,"Amazon","B07YM1PRH6","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Compression Arthritis Gloves - Comfortable Fit for Men and Women - Full Finger Support for Rheumatoid, Osteoarthritis, Hand Pain, Arthritic Joint Symptom Relief - FSA/HSA Eligible","B07Y8L2RCC","New",164,12,"Amazon","B07Y8L2RCC","7.32%","Too Small
66%","0%","6.71%","Feb 14, 2025","Good"
"Vive Alternating Air Pressure Mattress Pad Replacement - The Original Bed Sore Prevention Solution - Hospital & Home Mattress Topper - Includes Waterproof Inflatable Ulcer Cushion Pad, Heat Resistant","B07Y2GBC3F","New",213,21,"Amazon","B07Y2GBC3F","9.86%","Defective item
47%","0%","9.86%","Feb 14, 2025","Poor"
"Vive Carpal Tunnel Wrist Brace (Left or Right) - Arm Compression Hand Support Splint - for Men, Women, Kids, Bowling, Tendonitis, Arthritis, Athletic Pain, Sports, Golf - Universal Adjustable Fit","B07Y2FK12B","New",756,48,"Amazon","B07Y2FK12B","6.35%","Performance or quality not adequate
85%","0.13%","5.95%","Feb 14, 2025","Good"
"Xtra-Comfort Heel Protector Cushion (Pair) - Foot Boot for Swollen Feet, Sore Ankles, Pressure Ulcers, Sleeping and Recovering Post Surgery - Elevator Leg Rest Protection for Pain Relief - Washable","B07XVRG9WV","New",7,0,"Amazon","B07XVRG9WV","0%","--","0%","0%","Feb 12, 2025","Excellent"
"Vive Wrist Compression Sleeves for Women & Men (Pair) - Elastic Support Wristband for Pain Relief & Circulation - Wrist Support for Carpal Tunnel, Arthritis, Tendonitis - Great for Sports Injury","B07XVQT7CJ","New",50,2,"Amazon","B07XVQT7CJ","4%","Performance or quality not adequate
100%","0%","4%","Feb 14, 2025","Good"
"Vive Compression Knee Ice Wrap - Reusable Brace with Air Pump - Hot/Cold Therapy for Men, Women, Pain Relief, Swelling and Recovery Support - Adjustable and Inflatable Pack for Sports Injury Sprains","B07XK95MXM","New",207,5,"Amazon","B07XK95MXM","2.42%","Damaged item
20%","0%","2.42%","Feb 14, 2025","Good"
"Vive Compression Stockings for Women, Men | 15-20 mmHg Medical Compression Support for Varicose Veins - Ultra Sheer TED Style Hose- Knee High for Swelling, Soreness, Maternity, Pregnancy, Nurses","B07X7FXNZM","New",13,1,"Amazon","B07X7FXNZM","7.69%","Performance or quality not adequate
100%","0%","7.69%","Feb 1, 2025","Good"
"Vive Compression Stockings for Women , Men | 15 - 20 mmHg Medical Compression Support for Varicose Veins - Ultra Sheer TED Style Hose- Knee High for Swelling, Soreness, Maternity, Pregnancy, Nurses","B07X6FSW76","New",66,3,"Amazon","B07X6FSW76","4.55%","Too Small
50%","0%","4.55%","Feb 13, 2025","Good"
"Vive Compression Stockings for Women, Men | 15-20 mmHg Medical Compression Support for Varicose Veins - Ultra Sheer TED Style Hose- Knee High for Swelling, Soreness, Maternity, Pregnancy, Nurses","B07X5M3RD4","New",28,0,"Amazon","B07X5M3RD4","0%","--","0%","0%","Feb 11, 2025","Excellent"
"Vive Compression Stockings for Women , Men | 15 - 20 mmHg Medical Compression Support for Varicose Veins - Ultra Sheer TED Style Hose- Knee High for Swelling, Soreness, Maternity, Pregnancy, Nurses","B07X4J5KZ2","New",2,0,"Amazon","B07X4J5KZ2","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Xtra-Comfort Inflatable Ottoman Travel Foot Rest - Foot Pillow for Office Desk, Car, Chair, Airplane - Leg Elevation Cushion with Bag and Hand Pump - for Kids, Adults - Adjust Height and Firmness","B07X21NL9K","New",117,6,"Amazon","B07X21NL9K","5.13%","Defective item
50%","0%","5.13%","Feb 14, 2025","Fair"
"Vive Rheumatoid Arthritis Gloves - Men and Women Fingerless Compression Wrap for Hand Pain and Osteoarthritis - Black Hand Wrap for Arthritic Joint Symptom Relief - Open Finger Fit","B07WWYQM91","New",147,4,"Amazon","B07WWYQM91","2.72%","Too Small
50%","0%","2.72%","Jan 29, 2025","Good"
"Vive Rheumatoid Arthritis Gloves - Men and Women Fingerless Compression Wrap for Hand Pain and Osteoarthritis - Black Hand Wrap for Arthritic Joint Symptom Relief - Open Finger Fit (X-Small)","B07WW2BQRC","New",314,25,"Amazon","B07WW2BQRC","7.96%","Performance or quality not adequate
60%","0%","7.96%","Feb 14, 2025","Fair"
"Vive Precision Scale for Body Weight and Fat Percentage (for iOS & Android) - for Water BMI Muscle, Bathroom Accessory Body Composition Analyzer - Accurate, Smart, Digital - for Exercise Bodybuilding","B07WTNX5ZT","new",10,2,"Amazon","B07WTNX5ZT","20%","Performance or quality not adequate
100%","0%","20%","Feb 14, 2025","Good"
"Vive Wearable Ice Packs for Back Pain - Back Brace with Ice Pack - Ice Belt for Lower Back Pain - Gel Ice Pack Back for Sciatica Relief Men, Women - Compression Hot Cold Therapy for Injuries Reusable","B07WRDZ986","New",19,1,"Amazon","B07WRDZ986","5.26%","Performance or quality not adequate
100%","0%","5.26%","Feb 14, 2025","Good"
"Vive Air Inflatable Seat Cushion - Adjustable Air Pressure Relief Seat, Portable - Waffle Style Tailbone Pad for Back Support, Sciatica, Coccyx Pain - for Car, Office Chair, Wheelchair","B07WNKCZ77","New",280,14,"Amazon","B07WNKCZ77","5%","Performance or quality not adequate
78%","0%","5%","Feb 14, 2025","Good"
"Vive Finger Splints - Mallet Brace For Trigger, Middle, Pinky, Ring, Dislocated Thumb Support - Metal Aluminum Immobilizer with Foam (3 Count (Pack of 1))","B07W5K3LFX","New",23,1,"Amazon","B07W5K3LFX","4.35%","Too Large
100%","0%","4.35%","Feb 12, 2025","Good"
"Vive Dumbbell Workout Poster - Home Gym Exercise for Upper, Lower, Full Body - Laminated Bodyweight Chart for Back, Arm, Core and Legs - Free Weight Building Guide For Men, Women, Elderly (30"" x 17"")","B07VYNMYRJ","New",26,0,"Amazon","B07VYNMYRJ","0%","--","0%","0%","Feb 11, 2025","Excellent"
"Vive Wheelchair Carry Bag - Arm Rest Pouch for Rollator, Walkers, Power Wheel Chairs and Knee Scooters - Side Storage Organizer for Elderly, Seniors, Adults - Lightweight and Heavy Duty Travel Tote","B07VVF9P51","New",254,11,"Amazon","B07VVF9P51","4.33%","Performance or quality not adequate
63%","0%","4.33%","Feb 14, 2025","Good"
"Vive Compression Arthritis Gloves - Comfortable Fit for Men and Women - Open Finger for Rheumatoid, Osteoarthritis","B07VSQXMHH","New",14,0,"Amazon","B07VSQXMHH","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Compression Arthritis Gloves - Comfortable Fit for Men and Women - Open Finger for Rheumatoid, Osteoarthritis","B07VS2RKRY","New",323,9,"Amazon","B07VS2RKRY","2.79%","Performance or quality not adequate
88%","0%","2.17%","Feb 14, 2025","Good"
"Vive Folding Cane - Foldable Walking for Men, Women Fold-up, Collapsible, Lightweight, Adjustable, Portable Hand Stick Balancing Mobility Aid Sleek, Comfortable (Black Butterfly)","B07VPQS1RG","New",58,2,"Amazon","B07VPQS1RG","3.45%","Too Large
50%","0%","3.45%","Feb 13, 2025","Good"
"Vive Compression Arthritis Gloves - Comfortable Fit for Men and Women - Open Finger for Rheumatoid, Osteoarthritis","B07VNTV646","New",90,9,"Amazon","B07VNTV646","10%","Performance or quality not adequate
50%","0%","10%","Feb 13, 2025","Poor"
"Arctic Flex Wrist Ice Pack Wrap - Refreezable Gel Compression Support - Flexible Hot & Cold Brace for Injuries, Rheumatoid, Tendinitis, Swelling & Carpal Tunnel - Reusable for Pain & Muscle Therapy","B07VGY2G4Y","New",1669,41,"Amazon","B07VGY2G4Y","2.46%","Performance or quality not adequate
63%","0.06%","2.4%","Feb 14, 2025","Good"
"Vive Dressing Stick for Elderly (27"") - with Zipper Puller & Sock Remover Tool - Aid for Pants - Accessories for Daily Living, Assistant Device No Bending for Seniors - After Shoulder Surgery Helper","B07VFBR6LN","New",185,6,"Amazon","B07VFBR6LN","3.24%","Defective item
66%","0%","3.24%","Feb 14, 2025","Good"
"Arctic Flex Gel Replacement Packs - Gel Ice Packs Reusable for Knee Ice Brace - Hot and Cold Gel Pack for Injuries, Pain Relief, Swelling - Flexible Therapy Compression Wrap - Athletic, Women, Men","B07VF87X1D","New",511,4,"Amazon","B07VF87X1D","0.78%","Performance or quality not adequate
100%","0%","0.59%","Feb 14, 2025","Good"
"Vive Spiky Sensory Rings (12-PK) - Fidget Anti-Anxiety Acupressure - Spiky Spinner For Finger - Ideal Set For Men, Women, Adults, Calming Toys For Stress Relief, Massage - Holiday Gifts","B07VCTY68P","New",16,0,"Amazon","B07VCTY68P","0%","--","0%","0%","Feb 12, 2025","Excellent"
"Vive Quad Cane Tips (Set of 4) - Heavy Duty 1/2 inch Replacement Rubber Foot - Black Attachment Base Grip - Accessories for Walking and Standing Stick - Durable End for Women, Men, Seniors, Elderly","B07TCC6JZ5","New",488,21,"Amazon","B07TCC6JZ5","4.3%","Performance or quality not adequate
90%","0%","4.1%","Feb 14, 2025","Good"
"Vive Kinesiology Tape (105 Feet) - Therapeutic Athletic Support Tape - Uncut Kensio Roll - Muscle and Joint Recovery for Shoulder, Back, Knee, Elbow and Ankle Pain Relief - Waterproof for Sports","B07QQ3B1NS","New",70,0,"Amazon","B07QQ3B1NS","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Kinesiology Tape (105 Feet) - Therapeutic Athletic Support Tape - Uncut Kensio Roll - Muscle and Joint Recovery for Shoulder, Back, Knee, Elbow and Ankle Pain Relief - Waterproof for Sports","B07QNZGJ1L","New",35,0,"Amazon","B07QNZGJ1L","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Cervical Collar Neck Brace for Neck Pain and Support for Women & Men - Soft Foam Brace for Pain Relief - Comfortable Corrector Wrap for Posture, Sleeping, Radiculopathy, & Spine (Beige, 3 inch)","B07QLZYHCR","New",54,5,"Amazon","B07QLZYHCR","9.26%","Performance or quality not adequate
60%","0%","9.26%","Feb 14, 2025","Good"
"Vive Cervical Collar Neck Brace for Neck Pain and Support for Women & Men - Soft Foam Brace for Pain Relief - Comfortable Corrector Wrap for Posture, Sleeping, Radiculopathy, & Spine (Beige, 4 inch)","B07QLZYHCQ","New",37,7,"Amazon","B07QLZYHCQ","18.92%","Performance or quality not adequate
57%","0%","18.92%","Feb 12, 2025","Poor"
"Vive Therapy Putty for Adults, for Hand Therapy (2 Pack) - Occupational Sensory Stress Relief Tools - for Physical Exercise, Finger Pain, Grip Strength, Rehab, Arthritis, Forearms, Fidgeting, Motor","B07QHG6F5P","New",31,1,"Amazon","B07QHG6F5P","3.23%","Performance or quality not adequate
100%","0%","3.23%","Feb 14, 2025","Good"
"Vive Tens Unit Replacement Pads (40 Pack) - Reusable, Self Adhesive Electrode Pads for Muscle Stimulation and Electrotherapy - 2mm Connector Fits Most Omron, Healthmate, Truemedic, EMS Devices","B07QHCTYCC","New",4,0,"Amazon","B07QHCTYCC","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive CPAP Hose Tubing - Flexible CPAP Tube 6 Ft Compatible with All CPA and BiPAP Machines - Universal CPAP Supplies, Accessories 22 mm Replacement Hose","B07Q87VZ62","New",16,0,"Amazon","B07Q87VZ62","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Transfer Board (36"" by 12"") - Patient Slide Assist Device - Transferring from Wheelchair to Bed, Toilet, Car, Bathtub - Heavy Duty Sliding for Elderly, Seniors, Disabled - Transport Platform","B07PHZQR32","New",4,0,"Amazon","B07PHZQR32","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Roll-On Pain Relief Gel (3oz) - Joint & Muscle Therapy Rub for Arthritis, Neuropathy, Foot and Joint - Cooling Topical Anti-Inflammatory (1 Pack)","B07PFXLH1M","New",15,1,"Amazon","B07PFXLH1M","6.67%","Performance or quality not adequate
100%","0%","6.67%","Feb 11, 2025","Excellent"
"Vive Commode Liners with Absorbent Pads - Portable Toilet Bedside Chair Replacement Bags - Disposable Porta Potty Liners for Bariatric Standard Arm 3 in 1 Folding Buckets - Leakproof (48 Pack)","B07PB647W6","New",42,0,"Amazon","B07PB647W6","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Heavy Duty Heel Cups for Heel Pain Relief & Support - Gel Cushion Shoe Inserts for Severs Disease & Plantar Fasciitis - Strong Honeycomb Pad for Women, Men, Kids - Fits Any Shoes - HSA/FSA Elegible","B07P9V2QVS","New",104,2,"Amazon","B07P9V2QVS","1.92%","Too Large
50%","0%","1.92%","Feb 14, 2025","Good"
"Heavy Duty Heel Cups for Heel Pain Relief & Support - Gel Cushion Shoe Inserts for Severs Disease & Plantar Fasciitis - Strong Honeycomb Pad for Women, Men, Kids - Fits Any Shoes - HSA/FSA Elegible","B07P9TQPB8","New",101,3,"Amazon","B07P9TQPB8","2.97%","Too Large
66%","0%","2.97%","Feb 14, 2025","Good"
"Vive Commode Liners with Absorbent Pads - Portable Toilet Bedside Chair Replacement Bags - Disposable Porta Potty Liners for Bariatric Standard Arm 3 in 1 Folding Buckets - Leakproof (72 Pack)","B07P6S2YHZ","New",185,1,"Amazon","B07P6S2YHZ","0.54%","Performance or quality not adequate
100%","0%","0%","Feb 14, 2025","Good"
"Heavy Duty Heel Cups for Heel Pain Relief & Support - Gel Cushion Shoe Inserts for Severs Disease & Plantar Fasciitis - Strong Honeycomb Pad for Women, Men, Kids - Fits Any Shoes - HSA/FSA Elegible","B07P6MMWXM","new",47,2,"Amazon","B07P6MMWXM","4.26%","Performance or quality not adequate
50%","0%","4.26%","Feb 13, 2025","Good"
"Vive Elbow Brace - Tennis Compression Sleeve - Wrap for Golfers, Bursitis, Left or Right Arm - Tendonitis Support Strap for Golf, Men and Women - Epicondylitis and Sports Recovery","B07P24JNW8","New",21,1,"Amazon","B07P24JNW8","4.76%","Too Large
100%","0%","4.76%","Feb 14, 2025","Good"
"Vive Plantar Fasciitis Night Splint Plus Trigger Point Stretch Wedges - Soft Leg Brace Support, Orthopedic Sleeping Immobilizer Stretch Boot (Large: Men's: 8.5-11, Women's: 10-12)","B07NGZP7QL","New",93,14,"Amazon","B07NGZP7QL","15.05%","Performance or quality not adequate
57%","0%","15.05%","Feb 14, 2025","Fair"
"Vive Plantar Fasciitis Night Splint Plus Trigger Point Stretch Wedges - Soft Leg Brace Support, Orthopedic Sleeping Immobilizer Stretch Boot (X-Large: Men's: 11.5-12.5, Women's: 12.5-14)","B07NGWXMBT","New",68,9,"Amazon","B07NGWXMBT","13.24%","Performance or quality not adequate
77%","0%","13.24%","Feb 14, 2025","Fair"
"ViveSole Soft Gel Toe Protectors for Men & Women- Toe Caps for Foot Pain Relief - Flexible Cushion Sleeves for for Blisters, Ingrown Toenails, Hammer Toes, Corns, Calluses, Blisters (Small)","B07MSBX8M7","New",1,0,"Amazon","B07MSBX8M7","0%","--","0%","0%","Jan 25, 2025","Excellent"
"ViveSole Toe Separators for Men & Women Small (2 Pairs) - Silicone Gel Spreaders - Therapeutic Spa Stretchers for Plantar Fasciitis, Bunions, Overlapping Hammer Toe Spacers - Metatarsal Yoga Cushion","B07MPD95Z9","New",34,0,"Amazon","B07MPD95Z9","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Arctic Flex Ice Cups Cube Roller for Face (2 Pack), Portable Ice Stick for Face, Ice Face Mold Face Icing Tool, Silicone Ice Massager for Face Skin Care, Ice Holder Reduce Puffiness & Enhance Beauty","B07M8D8VSC","New",667,3,"Amazon","B07M8D8VSC","0.45%","Performance or quality not adequate
66%","0%","0.45%","Feb 14, 2025","Good"
"ViveSole Silicone Heel Protectors (2 Pairs) - Gel Guard for Women and Men Moisturizing Relief Blister, Cracked Foot, Plantar Fasciitis, Spurs Soft Cushion Support Protective Insert Sleeve","B07LCWK6XK","New",380,10,"Amazon","B07LCWK6XK","2.63%","Performance or quality not adequate
70%","0%","2.63%","Feb 4, 2025","Good"
"Vive Hinged Knee Brace - Relieves ACL, MCL, Meniscus Tear - Lightweight, Comfortable, Breathable Open Patella Wrap with Side Stabilizers - for Women & Men - Adjustable Strap for Tendonitis","B07L5T2HG6","New",25,3,"Amazon","B07L5T2HG6","12%","Performance or quality not adequate
66%","0%","12%","Feb 14, 2025","Good"
"Vive Stand Assist - Mobility Standing Aid Rail for Couch, Chair - Assistance Handle for Patients, Elderly, Seniors and Disabled - Safety Grab Bar for Sitting, Sofa, Home - Adjustable, Portable Device","B07L4ZC5KJ","New",638,39,"Amazon","B07L4ZC5KJ","6.11%","Performance or quality not adequate
66%","0%","5.96%","Feb 14, 2025","Good"
"Vive 32"" Grabber Reacher Tool (2 Pack) - Foldable Pickup Stick with Rotating Jaw & Sensitive Trigger - Heavy Duty Mobility Grip Hand Aid - Extra Reach Extender Claw for Seniors, Elderly, Handicap","B07L43BLYH","New",40,1,"Amazon","B07L43BLYH","2.5%","Damaged item
100%","0%","2.5%","Feb 14, 2025","Good"
"Vive Ankle Brace for Sprained Ankle - Adjustable Ankle Sleeve for Plantar Fasciitis, Tendonitis, Sprains, Swollen Feet - Lace Up Support Wrap for Running, Sports Injuries, Recovery (Fits Right & Left)","B07L16KKWC","New",18,1,"Amazon","B07L16KKWC","5.56%","Performance or quality not adequate
100%","0%","5.56%","Feb 10, 2025","Good"
